Screen position for video for 15 participants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1V1 - X, P1V1 - Y,P1V2 - X, P1V2 - Y,P2V1 - X, P2V1 - Y,P2V2 - X, P2V2 - Y,P3V1 - X, P3V1 - Y,P3V2 - X, P3V2 - Y,P4V1 - X, P4V1 - Y,P4V2 - X, P4V2 - Y,P5V1 - X, P5V1 - Y,P5V2 - X, P5V2 - Y,P6V1 - X, P6V1 - Y,P6V2 - X, P6V2 - Y,P7V1 - X, P7V1 - Y,P7V2 - X, P7V2 - Y,P8V1 - X, P8V1 - Y,P8V2 - X, P8V2 - Y,P9V1 - X, P9V1 - Y,P9V2 - X, P9V2 - Y,P10V1 - X, P10V1 - Y,P10V2 - X, P10V2 - Y,P11V1 - X, P11V1 - Y,P11V2 - X, P11V2 - Y,P12V1 - X, P12V1 - Y,P12V2 - X, P12V2 - Y,P13V1 - X, P13V1 - Y,P13V2 - X, P13V2 - Y,P14V1 - X, P14V1 - Y,P14V2 - X, P14V2 - Y,P15V1 - X, P15V1 - Y,P15V2 - X, P15V2 - Y
218.5095,126.3081,278.5379,83.89574,215.0921,149.7717,217.6523,183.9937,223.8327,177.573,204.9203,212.1259,198.1681,147.2467,205.3382,163.6333,72.33599,82.75117,0.5,250.5795,296.1083,166.9066,175.638,116.1823,202.2841,111.494,320.562,96.38315,234.3148,195.3012,52.67833,187.4704,235.0009,156.9512,306.7137,120.3468,222.2615,182.1121,163.6227,200.3831,211.1743,144.9907,250.2427,169.5652,73.3559,76.09937,278.2052,133.9344,251.2562,161.2285,235.547,205.2203,273.954,135.9639,180.5808,207.6663,235.0391,143.1873,187.89,86.86127
219.5622,127.2957,288.9909,82.7323,230.4564,130.7117,217.5878,179.8697,226.1767,174.6723,234.5774,150.3421,199.1483,143.8891,205.9177,163.0984,46.46404,83.39548,0.5,286,294.4663,166.4037,177.8269,115.3505,208.1335,111.1772,321.6062,88.43385,234.3148,195.3012,55.98127,196.7722,237.3788,156.7078,306.7137,120.3468,145.8937,174.5259,153.9555,195.3358,204.6018,141.8876,249.8011,165.3535,70.53232,80.86024,276.2205,135.2403,252.0402,162.1991,232.5371,207.1213,244.8955,134.8983,213.6141,227.3861,235.0391,143.1873,186.5472,86.89211
176.9093,133.8828,313.5656,64.2478,253.1422,90.17781,217.6523,183.9937,225.5886,179.5403,244.8361,127.9405,196.9377,143.9724,205.9177,163.0984,37.27979,81.99988,327.0352,286,297.5565,170.0504,177.7328,111.1449,212.6791,113.8642,317.619,96.59337,231.917,195.954,55.99408,201.9569,237.3788,156.7078,306.7137,120.3468,120.2017,177.7626,153.9555,195.3358,203.3614,142.0111,248.1582,170.7795,88.65122,81.97171,275.4722,135.6234,252.2269,160.4372,230.953,207.2797,243.8714,133.674,213.7275,238.3279,235.0391,143.1873,183.8616,86.95351
105.895,164.4739,331.4488,55.51959,263.1179,68.62372,217.6523,183.9937,226.8101,184.5273,244.0576,123.8549,194.7269,144.0559,203.2991,164.8446,37.53439,87.45953,340.3639,286,297.5565,170.0504,175.5031,116.3269,207.3609,113.2935,301.8914,112.2909,214.0939,189.4646,55.71083,197.5004,232.6231,157.1947,307.3668,120.1177,116.2433,178.7186,153.9555,195.3358,203.3614,142.0111,247.674,170.199,171.5717,97.30597,276.5902,139.5362,249.2986,160.7324,240.1588,178.0732,244.7554,129.4586,208.1432,227.4428,235.0391,143.1873,181.1452,85.67221
73.71467,172.1744,331.4488,55.51959,260.5038,70.03101,217.6523,183.9937,227.6791,183.8998,245.333,118.9231,193.7467,147.4136,203.2991,164.8446,36.12242,80.60031,350,286,297.0169,166.4221,176.3752,115.6126,201.5994,115.0963,278.8165,99.05229,197.7282,182.9087,50.14641,203.8201,230.8926,158.1556,307.3668,120.1177,111.9075,183.427,149.8492,194.9915,203.1143,139.5305,246.5001,165.0496,86.89243,236.5103,275.8593,139.9164,243.4422,161.3231,250.0076,149.8435,244.7554,129.4586,208.1432,227.4428,235.0391,143.1873,178.4596,85.73373
72.28669,171.5278,331.4488,55.51959,257.8495,70.11115,216.6629,189.2013,221.478,175.7837,244.0576,123.8549,191.7028,151.9185,203.2991,164.8446,33.66316,79.0639,116.463,205.5021,291.9157,166.3853,176.2486,114.0237,199.1023,122.5753,266.246,88.0654,194.8131,183.0417,111.8235,195.9774,230.8926,158.1556,308.408,123.3345,111.9075,183.427,141.3448,195.8212,204.3102,139.5457,246.9453,169.278,350,71.93942,278.4633,136.7963,240.514,161.6183,250.0076,149.8435,244.8488,133.0851,213.6707,232.857,235.5154,183.6647,178.0471,86.41803
75.23239,186.9016,331.4488,55.51959,261.8429,59.70911,216.5663,185.0786,216.2227,172.7315,245.6647,123.7444,191.7028,151.9185,199.6286,164.6224,30.26177,84.72337,0.5,286,285.0254,169.022,177.0146,120.5506,198.8465,118.1902,260.9505,97.29539,193.3556,183.1082,201.481,191.2184,231.4344,157.3165,296.2582,144.6352,108.1649,178.4707,138.4408,201.2558,203.6655,145.8486,243.6811,165.3463,350,0.5,275.2144,136.3108,241.4372,164.0135,250.7549,149.2995,245.5222,137.6687,213.6707,232.857,235.5154,183.6647,176.9012,83.49672
70.28477,172.4433,329.315,46.53967,266.7895,48.91467,217.1119,183.4443,216.2227,172.7315,240.5119,119.255,190.7227,155.2761,188.6423,161.1562,30.33975,89.61884,0.5,286,269.9101,169.4838,176.1771,119.8171,198.4201,110.8817,254.7656,106.9989,193.9816,183.8794,221.0527,194.0777,229.7028,158.2735,284.1147,176.0143,99.76953,182.4155,139.1069,201.8633,200.8364,142.3748,241.3777,166.2366,243.4688,166.1691,268.4463,137.6995,241.4372,164.0135,250.7549,149.2995,248.4752,132.9916,210.3555,237.7381,235.5154,183.6647,170.8519,83.17203
66.18237,164.1377,329.8964,53.90421,266.7445,47.58792,217.6523,183.9937,216.3082,174.1457,235.9118,122.8008,191.7028,151.9185,176.6329,156.6736,29.12195,92.56592,0.5,286,237.5513,160.9676,177.0384,119.1025,198.6686,110.7921,251.8228,107.2091,186.8762,184.2755,222.1839,188.411,229.0565,157.5599,286.25,190.6507,137.1854,191.2339,134.5412,196.485,198.6396,139.3885,242.2547,168.5358,231.1739,149.7994,266.8862,136.3975,241.1541,161.0827,243.5112,148.9227,248.3819,129.3651,204.6093,238.4224,235.0331,208.0892,168.646,86.59741
70.28477,172.4433,329.8964,53.90421,267.7852,47.23001,214.2776,180.4643,216.8928,174.7213,234.6364,127.7325,191.1273,152.4866,176.6329,156.6736,20.35367,98.46121,0.5,286,223.1052,158.2345,176.1771,119.8171,197.2001,110.8719,251.8228,107.2091,210.562,189.0565,220.3207,182.5633,226.8005,158.9923,286.5167,192.9509,196.0638,206.0845,134.5412,196.485,199.9984,140.502,241.6721,169.0444,230.7587,147.0575,269.2071,133.9576,236.8996,162.973,243.5112,148.9227,249.4973,134.2448,196.2528,233.518,235.2203,174.6816,168.646,86.59741
69.24236,181.1525,330.9057,48.14902,267.7852,47.23001,213.7211,181.0201,208.885,204.5453,232.6976,123.022,188.0703,159.2223,176.085,156.1834,17.94007,97.49237,0.5,286,222.6365,157.62,174.2374,113.2621,197.4397,115.2774,251.8228,107.2091,247.8835,193.7646,217.6571,177.6835,223.9279,158.7146,287.4463,197.2875,223.9811,211.3442,134.5412,196.485,196.0448,138.398,242.1136,173.2563,230.7587,147.0575,264.8102,129.3716,230.6136,159.1435,246.3193,152.9431,242.093,127.1398,192.0472,227.1346,236.1008,175.3867,163.6887,86.07193
65.20411,186.9593,330.9057,48.14902,263.804,47.35025,216.4697,180.9558,208.4968,229.5273,232.6976,123.022,166.1741,193.1494,173.9692,156.3368,17.90879,98.67299,350,181.7439,221.3564,157.6107,171.3173,114.6627,197.4397,115.2774,251.8228,107.2091,258.0862,193.299,212.9225,183.3248,224.5711,159.4133,286.1663,199.9849,221.8569,204.5672,131.0961,196.371,194.4613,141.6147,242.1136,173.2563,231.5894,147.8493,239.7028,96.06903,223.1455,158.3861,240.2995,156.7451,225.5161,112.5229,191.963,221.6926,236.5458,175.9228,132.2813,63.95157
56.11829,180.7253,324.9572,40.82642,256.0017,52.89905,213.1609,180.4639,206.0243,225.8484,231.4222,127.9538,147.6546,225.0699,173.9692,156.3368,17.90879,98.67299,350,183.638,218.7966,157.5921,174.1183,120.503,197.2001,110.8719,252.7104,106.7232,258.0862,193.299,210.6523,171.2457,224.5711,159.4133,286.1663,199.9849,218.4178,204.7695,127.8637,198.3779,197.654,147.5906,242.3963,169.9409,226.4935,147.9086,220.0255,66.53046,223.1455,158.3861,239.9827,153.5767,227.322,114.7433,190.6604,219.0602,232.0972,180.7654,97.96299,43.61044
46.41011,176.0413,324.1559,31.97278,249.8118,57.46112,210.9727,181.0846,206.0243,225.8484,228.0288,161.521,147.6665,229.156,171.8536,156.4902,51.50206,99.31462,0.5,286,216.2367,157.5736,177.0146,120.5506,197.2001,110.8719,252.7104,106.7232,259.1289,192.6972,207.9332,139.4806,224.5711,159.4133,286.4323,200.3708,213.6291,200.9158,145.8763,189.8816,198.3506,148.2225,243.1138,170.8438,222.0323,150.8367,219.371,69.09921,225.9346,156.6377,239.5074,148.8243,217.1831,115.6537,191.636,218.4947,230.8136,180.8029,94.06207,50.40237
45.39325,182.3175,321.1494,41.45734,253.612,52.01877,210.9727,181.0846,205.4097,225.4847,226.5683,189.0644,147.6665,229.156,171.8536,156.4902,162.9277,121.6627,0.5,286,216.2367,157.5736,174.1183,120.503,196.4346,111.8109,252.7104,106.7232,252.2561,193.5651,202.7689,127.8548,222.6824,160.1696,283.866,200.2515,207.4937,195.0592,182.2328,166.9589,198.3506,148.2225,244.435,174.3616,222.7959,150.0282,220.3673,68.46066,223.004,156.9208,240.3459,149.2536,220.2169,122.1476,192.6216,217.9232,230.2559,179.9834,92.77031,53.1142
48.83982,182.0459,312.4796,49.50674,253.4317,46.71173,213.8177,185.1429,206.0243,225.8484,227.0404,171.2726,146.8844,225.5594,173.9692,156.3368,243.4626,135.2296,21.05696,246.3916,216.2367,157.5736,170.3838,119.7455,195.7527,115.4373,247.5139,117.4256,249.341,193.6981,203.0334,132.3136,220.3028,160.4052,283.866,200.2515,208.1893,196.0327,195.69,154.4608,196.1257,145.3221,238.3764,170.675,209.8744,162.2695,218.0327,64.71414,223.1455,158.3861,239.0725,149.6651,221.9558,118.4828,184.3793,222.2176,230.2559,179.9834,86.34913,52.91187
47.66343,183.0726,311.9363,42.13629,248.3049,52.19913,211.2626,193.4528,204.3529,221.7314,221.2869,157.1101,142.0389,223.0857,174.4527,155.7868,243.4626,135.2296,157.8696,195.5946,215.6262,156.7896,168.3495,118.9594,209.8579,105.8145,220.5416,156.2136,249.2079,190.783,204.9606,139.657,217.688,158.2612,284.1394,200.6357,208.5604,202.9146,192.7862,159.8952,192.7049,142.4743,235.4027,164.4933,187.5946,196.9216,216.596,64.84424,219.374,159.4514,268.507,138.6717,223.6199,111.1908,179.8685,228.2436,230.2559,179.9834,80.88565,49.0065
39.68485,178.2943,277.198,48.40118,243.1781,57.68637,205.6689,189.4589,204.3529,221.7314,214.8547,157.5232,141.7443,223.7628,174.4527,155.7868,236.1454,135.5726,169.7946,187.2304,213.6769,157.555,168.3495,118.9594,229.0395,90.97812,196.5369,182.1496,249.2079,190.783,205.2251,144.1159,213.7656,155.0454,284.1394,200.6357,210.5592,207.9833,193.6766,160.7471,190.2329,142.7197,236.2787,163.7533,171.1353,216.3869,212.5458,68.10797,217.0721,150.8361,299.7495,122.919,182.5915,111.102,183.497,228.2062,244.5582,167.5549,75.48367,47.78659
34.10277,171.0695,231.947,62.8512,241.5238,57.32101,206.0575,181.9998,206.0243,225.8484,211.9485,162.5538,145.2874,224.2484,172.9114,156.4135,232.4867,135.7441,167.6618,183.7994,210.4423,158.2921,170.5354,119.8448,228.9602,89.51563,196.5369,182.1496,247.8835,193.7646,200.5899,141.4077,214.7843,157.9743,280.7001,201.033,201.3236,207.5006,191.3013,163.6114,188.4675,143.5589,234.8669,163.8904,168.3934,216.802,211.4113,67.34583,218.8672,138.881,298.0066,119.2254,175.5256,118.5418,183.4408,222.7635,244.8194,166.0737,71.5475,51.90723
37.04848,186.4432,219.5917,71.17221,240.5245,57.77649,206.0575,181.9998,206.0243,225.8484,213.5564,162.4505,142.4202,224.0544,170.7956,156.567,233.8199,137.6463,167.6618,183.7994,210.5934,158.2014,166.7955,120.5477,224.4059,87.83913,196.5369,182.1496,248.3427,194.2912,200.3253,136.9489,214.7843,157.9743,276.1146,201.5627,201.864,206.7267,184.1154,170.1549,188.0061,145.4373,234.4554,159.6552,167.0224,217.0096,213.8525,66.54117,216.2006,132.4354,295.4282,116.0322,197.4245,123.4207,183.3848,217.3208,259.9775,107.0655,66.14552,50.6875
37.61898,184.8434,213.5902,80.31927,210.0527,115.1317,206.1382,186.1233,201.5483,221.9109,214.9579,159.1311,141.5984,220.4485,171.8536,156.4902,233.8199,137.6463,169.0005,186.4394,211.6183,159.4266,163.16,118.2077,226.3419,86.66373,196.5369,182.1496,248.8837,193.1668,200.3253,136.9489,213.235,154.5117,271.5288,202.0924,209.8201,205.2753,185.3359,163.1349,187.7607,142.9653,234.8669,163.8904,165.859,218.5881,210.3504,69.36392,214.6459,130.8682,293.4801,115.2679,101.8842,147.6563,177.3669,216.475,260.8977,106.2323,64.80272,50.7182
37.61898,184.8434,208.5368,76.46867,190.7239,176.9219,205.5723,185.3362,196.504,222.1822,214.2384,159.815,145.3298,195.2782,169.5077,153.47,231.3371,136.7847,167.0478,186.3918,211.6183,159.4266,162.2975,118.9828,225.5293,89.1694,197.0956,181.4537,235.0495,188.0177,200.5899,141.4077,213.235,154.5117,217.4277,216.4737,204.6615,205.5787,185.3359,163.1349,183.6635,139.5668,234.4071,165.8413,167.23,218.3805,208.4957,71.37186,214.7353,132.5771,295.4282,116.0322,20.52256,158.8254,174.2949,215.6001,164.5825,157.1146,59.40072,49.49844
36.91265,184.72,206.1813,69.30704,196.2346,183.3521,201.9073,180.7059,194.057,221.6883,212.9631,164.7468,148.8918,174.1011,169.5077,153.47,231.3371,136.7847,161.3476,183.3076,211.6183,159.4266,163.1421,119.6561,223.625,91.21861,197.0956,181.4537,222.1921,181.8475,202.2526,144.2922,212.3969,158.2114,155.848,230.8719,198.2729,201.3901,188.8201,128.6218,183.9714,142.035,231.4429,164.7164,155.3106,236.8389,206.7714,73.17213,215.3869,133.3247,294.5102,116.391,62.03989,150.4977,173.7389,216.5311,123.092,202.7734,55.52607,56.30472
93.23775,173.3446,208.5368,76.46867,200.1286,182.1028,201.353,181.3101,194.057,221.6883,212.3614,168.986,148.8918,174.1011,169.1474,156.1726,230.8289,139.4885,161.3476,183.3076,212.2283,158.92,163.1421,119.6561,225.4629,98.49037,197.0956,181.4537,222.4399,180.3202,199.3681,145.9549,210.0095,158.4485,145.9978,231.695,206.4283,194.0444,202.4222,80.43318,202.2683,136.4339,228.1933,160.7699,145.5055,256.4763,205.8044,69.32504,216.2006,132.4354,288.5103,120.2182,62.03989,150.4977,174.3136,217.4143,110.4699,209.6114,50.21634,59.1134
172.1438,184.4652,209.0687,83.76324,200.8647,181.5343,205.5723,185.3362,194.2967,225.9329,211.5772,168.0715,149.3453,173.4413,166.7938,153.1437,230.8289,139.4885,159.5578,183.4729,212.2283,158.92,163.9108,120.5122,224.382,96.13815,197.0956,181.4537,219.5248,180.4531,209.8104,131.0847,209.6539,154.8674,142.1612,228.653,215.4934,172.909,205.1859,73.34334,219.0718,128.4678,226.0906,163.0684,148.845,260.2045,206.1025,67.62698,213.9276,133.4651,285.345,120.5492,114.6235,149.1425,174.3697,222.857,110.4699,209.6114,67.64209,57.37085
350,79.26006,209.0687,83.76324,198.2005,181.6152,201.5462,189.5556,193.5463,226.3779,209.0707,168.9654,149.3453,173.4413,165.2761,153.7767,231.5069,140.4246,155.1778,183.0878,211.6183,159.4266,163.9108,120.5122,226.2057,94.53796,198.3469,181.3277,219.5248,180.4531,217.1029,118.0554,207.2663,155.1045,228.5215,217.4087,217.2117,161.592,205.1859,73.34334,219.0718,128.4678,223.7099,166.3996,145.3139,264.9181,204.5047,70.89667,208.2309,135.4861,284.9406,119.6523,134.5223,146.8152,170.7973,228.3371,126.984,203.9303,108.2031,68.53348
